[14.36725688437058, 7.898526551448713, 7.898526551448713, 7.898526551448713, 7.898526551448713, 7.898526551448713, 7.898526551448713, 7.898526551448713]
[227.34553339129417, 314.1414372995845, 26.899103696066508, 267.9698592910578, 308.1272158448538, 26.899103696066508, 260.1403036060127, 26.899103696066508]
[104.24396541845695, 135.2971640542765, 31.395719395359126, 137.28592462705663, 110.8825947881742, 31.395719395359126, 134.11996440075765, 31.395719395359126]
[97.57762686265143, 112.27619049644193, 29.19225186583781, 107.51209309837301, 81.86757747456792, 29.19225186583781, 124.4104605181635, 29.19225186583781]
[30.81737770044113, 31.39274184534469, 15.377904916906456, 37.69157314147116, 36.59296085280305, 15.377904916906456, 15.377904916906456, 15.377904916906456]
[64.98210131657636, 74.46254087757536, 24.70599892175464, 74.9336730202009, 72.73644844286468, 24.70599892175464, 58.38316542799956, 24.70599892175464]
[95.93485675924656, 132.25148937506745, 30.934055221947666, 112.7606239039011, 85.45098621166025, 30.934055221947666, 132.19000747811967, 66.59617417120769]
[89.27102755586144, 99.87908344226568, 29.19225186583781, 107.51209309837301, 104.21625623236869, 29.19225186583781, 97.51857088684844, 29.19225186583781]
[99.54151120285886, 117.87570977624448, 30.422335925350218, 132.58347041145853, 107.9062330072868, 30.422335925350218, 130.00997979796603, 30.422335925350218]
[59.79898777702095, 74.46254087757536, 24.70599892175464, 74.9336730202009, 72.73644844286468, 24.70599892175464, 85.79830320307917, 24.70599892175464]
[52.1957838084864, 53.34651209829352, 20.77568503231937, 69.2921275576898, 45.033906295004584, 20.77568503231937, 52.1662558205849, 20.77568503231937]
[114.33371860370607, 152.00653917135952, 32.14738414915041, 140.92049851276226, 136.52604935808984, 32.14738414915041, 137.38573617613534, 68.65027223378895]
[89.27102755586144, 112.27619049644193, 29.19225186583781, 107.51209309837301, 81.86757747456792, 29.19225186583781, 97.51857088684844, 29.19225186583781]
[64.98210131657636, 74.46254087757536, 24.70599892175464, 74.9336730202009, 72.73644844286468, 24.70599892175464, 58.38316542799956, 24.70599892175464]
[116.60107208643299, 137.81129178690625, 31.799063911761266, 139.20758274687992, 112.16677616310113, 31.799063911761266, 135.84026738507401, 31.799063911761266]
[86.56330500194184, 95.09191934666623, 27.66082162810157, 102.72492900277358, 78.80650581367915, 27.66082162810157, 93.77790307877808, 27.66082162810157]
[104.24396541845695, 121.98569437903606, 31.395719395359126, 114.17843165417852, 132.8914754723842, 31.395719395359126, 102.99997021704095, 67.35419280961709]
[75.70772130915618, 91.99313484214328, 26.778203730072356, 99.62614449825061, 53.51539055477245, 26.778203730072356, 91.54216479161047, 26.778203730072356]
