[106.16562353828023, 137.81129178690625, 31.799063911761266, 139.20758274687992, 134.8131335922075, 31.799063911761266, 135.84026738507401, 31.799063911761266]
[129.48275030146237, 157.52410014202385, 32.690424031351306, 166.70374226502292, 89.55173479019781, 32.690424031351306, 140.0454838601652, 32.690424031351306]
[132.01516533470573, 181.0719614717437, 33.27157047864412, 174.43333210202638, 168.94027065868585, 33.27157047864412, 144.83313603012746, 71.31443857961246]
[143.8485080889727, 179.19192387718658, 33.23937355109814, 195.8442375505212, 167.69770980902513, 33.23937355109814, 176.56389134141028, 33.23937355109814]
[116.2350292669896, 141.87954489079473, 32.43727393763739, 142.45300706571788, 138.05855791104545, 32.43727393763739, 167.91612787684863, 32.43727393763739]
[134.12033536275737, 174.5698912288991, 33.04967411579813, 170.2948310387888, 164.80176959544826, 33.04967411579813, 173.66795112783348, 33.04967411579813]
[75.70772130915618, 79.34335624875132, 26.778203730072356, 79.22201877857034, 77.02479420123413, 26.778203730072356, 91.54216479161047, 26.778203730072356]
[89.27102755586144, 99.87908344226568, 29.19225186583781, 107.51209309837301, 81.86757747456792, 29.19225186583781, 124.4104605181635, 29.19225186583781]
[127.8766642714682, 161.56921559051233, 33.04967411579813, 170.2948310387888, 141.86062122484103, 33.04967411579813, 173.66795112783348, 70.48979387187606]
[109.65264843047134, 135.2971640542765, 31.395719395359126, 114.17843165417852, 132.8914754723842, 31.395719395359126, 134.11996440075765, 67.35419280961709]
[137.69587172351578, 179.19192387718658, 33.23937355109814, 173.19077125236566, 167.69770980902513, 33.23937355109814, 176.56389134141028, 71.0893138293447]
[91.80685365095229, 115.33526473529733, 29.834413172693917, 109.45544958065737, 83.17345721195592, 29.834413172693917, 127.46953475701889, 29.834413172693917]
[57.19496993205619, 71.33527488884606, 23.54343564274706, 50.085208419713396, 48.98659613104529, 23.54343564274706, 56.57297233134818, 23.54343564274706]
[96.47781801814715, 115.33526473529733, 29.834413172693917, 109.45544958065737, 83.17345721195592, 29.834413172693917, 127.46953475701889, 29.834413172693917]
[160.89305913377723, 210.1992218809425, 33.23205219796721, 222.63379826437463, 171.10094984268463, 33.23205219796721, 211.14228576362376, 71.6397265081595]
[139.22647544068514, 161.56921559051233, 33.04967411579813, 170.2948310387888, 141.86062122484103, 33.04967411579813, 173.66795112783348, 33.04967411579813]
[75.3716388514012, 62.198612114244696, 25.808700038501666, 77.2290653551466, 75.03184077781039, 25.808700038501666, 60.05708411340165, 25.808700038501666]
[155.35487861398263, 210.1992218809425, 33.23205219796721, 222.63379826437463, 171.10094984268463, 33.23205219796721, 179.9671313750698, 33.23205219796721]
[102.06133695660328, 132.25148937506745, 30.934055221947666, 112.7606239039011, 109.46478703789678, 30.934055221947666, 101.81883091062652, 30.934055221947666]
[99.54151120285886, 117.87570977624448, 30.422335925350218, 111.20206987329112, 107.9062330072868, 30.422335925350218, 100.52895151458493, 30.422335925350218]
[89.27102755586144, 99.87908344226568, 29.19225186583781, 107.51209309837301, 104.21625623236869, 29.19225186583781, 124.4104605181635, 29.19225186583781]
[114.33371860370607, 139.97823422751122, 32.14738414915041, 140.92049851276226, 136.52604935808984, 32.14738414915041, 165.4223476007586, 32.14738414915041]
[145.72854568352975, 181.0719614717437, 33.27157047864412, 174.43333210202638, 168.94027065868585, 33.27157047864412, 177.80645219107103, 33.27157047864412]
[151.34372532139398, 166.14383826313937, 33.27157047864412, 197.72427514507825, 144.7050959516767, 33.27157047864412, 207.58515914575764, 33.27157047864412]
[112.16677616310112, 137.81129178690625, 31.799063911761266, 139.20758274687992, 112.16677616310113, 31.799063911761266, 135.84026738507401, 31.799063911761266]
[172.47944137859423, 217.77442887043273, 32.909782134027, 228.2994627489804, 198.03683046802428, 32.909782134027, 182.51756119520803, 32.909782134027]
[102.06133695660328, 120.05573745639809, 30.934055221947666, 135.10329616520295, 109.46478703789678, 30.934055221947666, 132.19000747811967, 30.934055221947666]
[106.60697375126232, 120.05573745639809, 30.934055221947666, 135.10329616520295, 85.45098621166025, 30.934055221947666, 101.81883091062652, 66.59617417120769]
